eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1363.87,-15.44,285,0.008666185,0.18457031,0.6703612,-0.022945896,0.014508569,0.8791480734944344,637,81536,646.034816687,163072
1363.87,-15.44,280,0.011833509,0.22070312,0.7861707,-0.022865776,0.043452222,0.634183406829834,638,81664,646.94764018,163328
1375.31,-15.3,273,0.008502614,0.18847656,0.81837344,-0.02267456,0.010476611,0.920086182653904,639,81792,647.884930301,163584
1375.31,-15.3,272,0.009983118,0.19042969,0.6802644,-0.021542814,0.032326065,0.7307332158088684,640,81920,648.824878441,163840
1375.31,-15.3,279,0.010906813,0.22265625,0.7223286,-0.019875448,0.023691425,0.7950698584318161,641,82048,649.740773965,164096
1375.31,-15.3,292,0.007511118,0.18652344,0.81728816,-0.020267166,0.046728026,0.5315404534339905,642,82176,650.6169103980001,164352
1375.31,-15.3,283,0.009620175,0.20703125,0.62768763,-0.016055504,0.016573185,0.8514846414327621,643,82304,651.5199928010001,164608
1375.31,-15.3,250,0.008936196,0.19628906,0.6856532,-0.016456725,0.02346384,0.7895184010267258,644,82432,652.5421304070001,164864
1375.31,-15.3,182,0.011314567,0.16503906,0.6023208,-0.015371867,0.046671145,0.57307568192482,645,82560,653.948852431,165120
1375.31,-15.3,190,0.008063941,0.19140625,0.7309464,-0.018187158,0.02475801,0.8201614171266556,646,82688,655.291075553,165376
1375.31,-15.3,266,0.011279747,0.2607422,0.7190182,-0.023580637,0.0349225,0.615098774433136,647,82816,656.250685381,165632
1375.31,-15.3,274,0.008871088,0.18652344,0.7034213,-0.020745642,0.021207608,0.8416655510663986,648,82944,657.183521381,165888
1375.31,-15.3,278,0.010400417,0.20703125,0.72020066,-0.02083499,0.015810778,0.8735055178403854,649,83072,658.1037438860001,166144
1375.31,-15.3,283,0.008940193,0.19921875,0.7373923,-0.01434214,0.028650489,0.7921272814273834,650,83200,659.0083775960001,166400
1385.13,-15.17,270,0.013079232,0.25195312,0.75330365,-0.021997832,0.017440708,0.8488307148218155,651,83328,659.954348194,166656
1385.13,-15.17,277,0.009304447,0.19628906,0.7598569,-0.016142858,0.040989622,0.7056246697902679,652,83456,660.878636091,166912
1385.13,-15.17,282,0.011418204,0.19433594,0.7208456,-0.02010456,0.034660317,0.6105251610279083,653,83584,661.784864896,167168
1385.13,-15.17,278,0.0069575277,0.20214844,0.73397726,-0.02240903,0.021511296,0.8088848292827606,654,83712,662.7047967550001,167424
1395.54,-15.03,272,0.009786881,0.21289062,0.87037665,-0.020815443,0.04585609,0.4235294461250305,655,83840,663.645577726,167680
1395.54,-15.03,270,0.009165554,0.24414062,0.80351794,-0.018204156,0.05805924,0.35963547229766846,656,83968,664.5923071330001,167936
1395.54,-15.03,224,0.008566604,0.18945312,0.7428354,-0.021256292,0.026474789,0.7669422328472137,657,84096,665.735133534,168192
1395.54,-15.03,185,0.009264621,0.20117188,0.7440342,-0.020215653,0.025748491,0.7406006753444672,658,84224,667.114024347,168448
1395.54,-15.03,206,0.012531992,0.21972656,0.74459064,-0.023618754,0.011682066,0.9118827730417252,659,84352,668.356404653,168704
1395.54,-15.03,281,0.008965569,0.22753906,0.7838918,-0.019784652,0.021232914,0.8337413668632507,660,84480,669.266612153,168960
1395.54,-15.03,286,0.008943163,0.18847656,0.805488,-0.019662553,0.024016583,0.827700063586235,661,84608,670.1608762750001,169216
1395.54,-15.03,285,0.0059084855,0.171875,0.7614057,-0.018651979,0.015501602,0.8914790749549866,662,84736,671.0568843780001,169472
1395.54,-15.03,280,0.007832585,0.19140625,0.72894764,-0.016609548,0.02300906,0.771429106593132,663,84864,671.9703637160001,169728
1395.54,-15.03,285,0.008020258,0.21582031,0.7636044,-0.01884805,0.042623885,0.626659095287323,664,84992,672.8683955270001,169984
1395.54,-15.03,279,0.009443447,0.22363281,0.7826726,-0.021266494,0.014849303,0.8796400502324104,665,85120,673.7852251420001,170240
1404.26,-14.95,278,0.0122784665,0.22851562,0.78946716,-0.022838399,0.009794632,0.9106709808111191,666,85248,674.706343476,170496
1404.26,-14.95,282,0.009169461,0.23632812,0.8802592,-0.021309588,0.048940096,0.2041500210762024,667,85376,675.61153501,170752
1404.26,-14.95,274,0.009112613,0.22363281,0.70576394,-0.022536352,0.02126748,0.8224940299987793,668,85504,676.545548024,171008
1404.26,-14.95,273,0.007126539,0.17089844,0.71682674,-0.020488188,0.016428243,0.885858990252018,669,85632,677.4826097920001,171264
1404.26,-14.95,224,0.0064161876,0.19824219,0.7314646,-0.022959316,0.014971896,0.891782708466053,670,85760,678.625963384,171520
1404.26,-14.95,183,0.010547079,0.25976562,0.8534153,-0.026517168,0.030639185,0.5888619124889374,671,85888,680.019900387,171776
1404.26,-14.95,210,0.008959365,0.265625,0.93608916,-0.026161293,0.026937183,0.7020016610622406,672,86016,681.234368826,172032
1404.26,-14.95,281,0.009262754,0.19042969,0.821644,-0.022767061,0.03826545,0.5652987957000732,673,86144,682.14543644,172288
1418.43,-14.77,277,0.008971052,0.23242188,0.7729821,-0.020912696,0.013421461,0.8833045065402985,674,86272,683.069388355,172544
1418.43,-14.77,277,0.007181757,0.18945312,0.7292762,-0.014845778,0.03353495,0.7613467127084732,675,86400,683.991822729,172800
1418.43,-14.77,280,0.0094363,0.22363281,0.7567345,-0.022225209,0.025309756,0.7782464772462845,676,86528,684.905899989,173056
1418.43,-14.77,283,0.008747264,0.22949219,0.92414045,-0.022215042,0.09858002,-0.9031205177307129,677,86656,685.810347424,173312
1418.43,-14.77,288,0.009268659,0.24121094,0.8321426,-0.02350012,0.03740369,0.5018603503704071,678,86784,686.6973047070001,173568
1418.43,-14.77,276,0.008576436,0.20703125,0.6912785,-0.021388834,0.020708788,0.8252972811460495,679,86912,687.623574079,173824
1418.43,-14.77,280,0.008682605,0.17285156,0.65938365,-0.020065106,0.026118875,0.7813837677240372,680,87040,688.5374811180001,174080
1418.43,-14.77,274,0.0074169054,0.18261719,0.73596495,-0.018920392,0.015647393,0.8738817572593689,681,87168,689.4713996730001,174336
1418.43,-14.77,274,0.0060947994,0.18359375,0.6794323,-0.01969669,0.008006968,0.9374444857239723,682,87296,690.406119459,174592
1418.43,-14.77,229,0.007836211,0.18554688,0.7530238,-0.017761579,0.015260345,0.8990131542086601,683,87424,691.52443551,174848
1418.43,-14.77,187,0.0077686333,0.20605469,0.73845476,-0.021227134,0.018379197,0.8549380749464035,684,87552,692.89197898,175104
1433.44,-14.62,201,0.013199105,0.19042969,0.73054504,-0.021969566,0.020957174,0.8617411851882935,685,87680,694.163308552,175360
1433.44,-14.62,283,0.0060096555,0.16015625,0.7360005,-0.017087635,0.03453571,0.6966359615325928,686,87808,695.0667790750001,175616
1433.44,-14.62,286,0.007289943,0.1640625,0.7220061,-0.018674614,0.024658114,0.7957677245140076,687,87936,695.960370169,175872
1442.91,-14.5,285,0.01205367,0.25585938,0.7768864,-0.019722229,0.010896307,0.8956577628850937,688,88064,696.85748519,176128
1442.91,-14.5,280,0.0078022513,0.20898438,0.66908216,-0.020543672,0.011745218,0.9122179672122002,689,88192,697.769529039,176384
1442.91,-14.5,280,0.006500828,0.19433594,0.7296548,-0.015136684,0.0420699,0.645803838968277,690,88320,698.68195898,176640
1442.91,-14.5,277,0.008522626,0.17578125,0.6418856,-0.018384902,0.014700221,0.9058453589677811,691,88448,699.605037322,176896
1442.91,-14.5,275,0.00796138,0.19726562,0.6511151,-0.014024956,0.047271732,0.6482470333576202,692,88576,700.5340958649999,177152
1442.91,-14.5,275,0.009630492,0.22265625,0.79746246,-0.022037474,0.024444154,0.6988512277603149,693,88704,701.463155741,177408
1442.91,-14.5,280,0.009710002,0.16992188,0.6896657,-0.016206589,0.06980366,0.34945863485336304,694,88832,702.376397599,177664
1442.91,-14.5,283,0.009316817,0.19238281,0.7157219,-0.01785561,0.03996167,0.6408925652503967,695,88960,703.2798389950001,177920
1442.91,-14.5,233,0.009436325,0.19628906,0.74554324,-0.018512294,0.018245045,0.867855042219162,696,89088,704.376024723,178176
1442.91,-14.5,184,0.00967686,0.23925781,0.6664864,-0.017477637,0.01081953,0.9197679460048676,697,89216,705.7654151720001,178432
1442.91,-14.5,208,0.010078209,0.18652344,0.7270485,-0.018979318,0.024467012,0.7087315320968628,698,89344,706.994042069,178688
1442.91,-14.5,283,0.011468567,0.20605469,0.7177079,-0.021674855,0.029526606,0.7321203052997589,699,89472,707.897422365,178944
1454.98,-14.36,282,0.010827364,0.22167969,0.74481446,-0.02133442,0.013265905,0.9013480767607689,700,89600,708.8047694950001,179200
1454.98,-14.36,270,0.00980563,0.2265625,0.767353,-0.018534068,0.03741462,0.4390142560005188,701,89728,709.7508835630001,179456
1464.4,-14.26,289,0.008492706,0.19238281,0.7149254,-0.017342385,0.041319646,0.6695281267166138,702,89856,710.6349790060001,179712
1464.4,-14.26,280,0.0100939,0.23535156,0.6827275,-0.020741526,0.01718256,0.8362011164426804,703,89984,711.54865526,179968
1464.4,-14.26,274,0.008676046,0.19335938,0.74829435,-0.018764744,0.01651919,0.8761988580226898,704,90112,712.48219384,180224
1464.4,-14.26,281,0.009298046,0.26660156,0.7081767,-0.01610378,0.01830358,0.8707990795373917,705,90240,713.3934042200001,180480
1464.4,-14.26,276,0.011021951,0.20898438,0.68835187,-0.020717902,0.015403944,0.9045880734920502,706,90368,714.3196545349999,180736
1464.4,-14.26,285,0.007321341,0.19140625,0.7492927,-0.0201708,0.01960863,0.7882051467895508,707,90496,715.2177781539999,180992
1464.4,-14.26,292,0.009859871,0.23828125,0.72085655,-0.023854854,0.020874662,0.8314958214759827,708,90624,716.0934400230001,181248
1464.4,-14.26,231,0.011817651,0.24316406,0.6544468,-0.023354247,0.014075931,0.8969600647687912,709,90752,717.1996170510001,181504
1464.4,-14.26,184,0.0077177994,0.15527344,0.6891974,-0.017135493,0.030831393,0.7469538748264313,710,90880,718.5852207990001,181760
1464.4,-14.26,203,0.008338456,0.19140625,0.8002837,-0.016326396,0.03374911,0.6485051810741425,711,91008,719.8434182020001,182016
1464.4,-14.26,290,0.008932422,0.19824219,0.7694,-0.024124803,0.021205273,0.8260178864002228,712,91136,720.7255662100001,182272
1464.4,-14.26,283,0.0122941155,0.2548828,0.74745977,-0.0212749,0.032603927,0.6859359741210938,713,91264,721.630025815,182528
1464.4,-14.26,286,0.009910514,0.21777344,0.7449495,-0.022585168,0.015847925,0.8888097256422043,714,91392,722.525096543,182784
1464.4,-14.26,285,0.011968669,0.22558594,0.7231033,-0.018944848,0.021818537,0.8336305916309357,715,91520,723.421577313,183040
1464.4,-14.26,281,0.010366583,0.22558594,0.72038895,-0.02182595,0.013038928,0.8868658393621445,716,91648,724.331700409,183296
1475.82,-14.1,276,0.012259106,0.2548828,0.7734538,-0.017566087,0.015755525,0.8854581043124199,717,91776,725.258226897,183552
1486.0,-13.98,279,0.0158567,0.24707031,0.8160754,-0.019080112,0.02794789,0.7653370499610901,718,91904,726.1755989999999,183808
1486.0,-13.98,272,0.0069536935,0.20605469,0.7811679,-0.022957668,0.020721044,0.8615583926439285,719,92032,727.1150609050001,184064
1486.0,-13.98,279,0.008319584,0.23144531,0.7996315,-0.022762012,0.015299281,0.8926166072487831,720,92160,728.0303026619999,184320
1486.0,-13.98,279,0.0075734155,0.21972656,0.7244267,-0.021331396,0.019402064,0.8621986508369446,721,92288,728.945362015,184576
1486.0,-13.98,246,0.010702772,0.22558594,0.7349088,-0.017559411,0.012496619,0.912299744784832,722,92416,729.982869708,184832
1486.0,-13.98,186,0.009105133,0.20800781,0.7445113,-0.022112802,0.015520268,0.8782899081707001,723,92544,731.354218357,185088
1486.0,-13.98,198,0.008663304,0.21582031,0.7508397,-0.019018862,0.014718048,0.8918625488877296,724,92672,732.643587213,185344
1486.0,-13.98,284,0.012385002,0.25,0.7638062,-0.02012528,0.013113002,0.9046798497438431,725,92800,733.543804703,185600
1486.0,-13.98,290,0.008936662,0.2529297,0.805448,-0.020937376,0.023099115,0.8264449834823608,726,92928,734.424404264,185856
1486.0,-13.98,283,0.009016118,0.24707031,0.83838314,-0.027006853,0.019473884,0.8505353033542633,727,93056,735.3292368740001,186112
1486.0,-13.98,289,0.008693528,0.22460938,0.72860104,-0.020874154,0.020000877,0.862093910574913,728,93184,736.2130773650001,186368
1486.0,-13.98,282,0.010285333,0.22460938,0.6237779,-0.021262921,0.011916117,0.8991953432559967,729,93312,737.119354291,186624
1486.0,-13.98,274,0.014755839,0.21777344,0.7038741,-0.018461669,0.017386077,0.8806206658482552,730,93440,738.0530001459999,186880
1486.0,-13.98,276,0.010385417,0.23046875,0.7667981,-0.019543514,0.018373743,0.8349424004554749,731,93568,738.9795767800001,187136
1486.0,-13.98,278,0.012207505,0.22753906,0.700649,-0.016386446,0.042991932,0.6542267799377441,732,93696,739.8984584919999,187392
1486.0,-13.98,270,0.010288177,0.25390625,0.72877204,-0.019594802,0.030693622,0.7378475368022919,733,93824,740.845899062,187648
1497.84,-13.82,279,0.015487113,0.22265625,0.6896546,-0.01801805,0.020921625,0.8561734408140182,734,93952,741.76372462,187904
1510.19,-13.63,245,0.00755109,0.20898438,0.8154917,-0.019895319,0.010269682,0.8664450943470001,735,94080,742.806596122,188160
1510.19,-13.63,186,0.01109786,0.19140625,0.7096685,-0.020165276,0.018066015,0.8813211172819138,736,94208,744.181571442,188416
1510.19,-13.63,193,0.00887678,0.22070312,0.6220691,-0.017744817,0.00911702,0.935853935778141,737,94336,745.5029623560001,188672
1510.19,-13.63,281,0.010088299,0.23339844,0.7047595,-0.01684244,0.015439249,0.898180715739727,738,94464,746.414481753,188928
1510.19,-13.63,288,0.008816613,0.2421875,0.757847,-0.016688054,0.021490736,0.8561195135116577,739,94592,747.3021439629999,189184
1510.19,-13.63,272,0.00855823,0.2109375,0.69734323,-0.021397974,0.014573598,0.8965868577361107,740,94720,748.2416105140001,189440
1510.19,-13.63,282,0.008555699,0.18847656,0.67620075,-0.021779157,0.00972153,0.9340613558888435,741,94848,749.148594927,189696
1510.19,-13.63,273,0.0086222105,0.17578125,0.70656925,-0.016023448,0.05485029,0.48586833477020264,742,94976,750.0864675729999,189952
1510.19,-13.63,280,0.010782965,0.21777344,0.6881605,-0.020085637,0.012801249,0.9133772030472755,743,95104,751.0002376069999,190208
1510.19,-13.63,275,0.011418481,0.24511719,0.6683889,-0.021760328,0.010602403,0.9248886778950691,744,95232,751.9313918739999,190464
1510.19,-13.63,278,0.011263294,0.25,0.715638,-0.016397187,0.01652271,0.8876098692417145,745,95360,752.8521605200001,190720
1510.19,-13.63,276,0.012958819,0.22851562,0.7286302,-0.025505846,0.029822737,0.6453363001346588,746,95488,753.780011069,190976
1510.19,-13.63,279,0.0052394066,0.17578125,0.6118786,-0.014450851,0.12293441,0.09549599885940552,747,95616,754.6950929290001,191232
1518.4,-13.52,238,0.009030626,0.16992188,0.6754543,-0.018375669,0.0774994,0.39207130670547485,748,95744,755.76683389,191488
1518.4,-13.52,188,0.00851319,0.24414062,0.66761893,-0.018863738,0.011600142,0.9101973921060562,749,95872,757.1274324139999,191744
1518.4,-13.52,209,0.0069277715,0.18945312,0.6659981,-0.021058349,0.021341758,0.8276584446430206,750,96000,758.3499547819999,192000
1518.4,-13.52,278,0.010905567,0.20703125,0.6930047,-0.023667205,0.01295477,0.8810523599386215,751,96128,759.2693015990001,192256
1518.4,-13.52,279,0.0089383405,0.22363281,0.70650464,-0.023087345,0.016737746,0.8750580251216888,752,96256,760.184646428,192512
1532.38,-13.33,277,0.010195157,0.20703125,0.74601686,-0.021698207,0.009783417,0.9415918290615082,753,96384,761.1089810610001,192768
1532.38,-13.33,283,0.00936145,0.20800781,0.6683252,-0.020229954,0.018619532,0.8582963347434998,754,96512,762.013020337,193024
1532.38,-13.33,282,0.01316709,0.21484375,0.6281328,-0.014537199,0.0152922515,0.8904419243335724,755,96640,762.920807966,193280
1532.38,-13.33,274,0.011640662,0.21679688,0.6591412,-0.02225544,0.013644641,0.905132882297039,756,96768,763.8549511599999,193536
1532.38,-13.33,274,0.010219132,0.18359375,0.6915127,-0.019039944,0.011262777,0.9234632775187492,757,96896,764.7875657940001,193792
1532.38,-13.33,286,0.013158139,0.24804688,0.70419747,-0.02258164,0.00884272,0.9360649958252907,758,97024,765.6823059349999,194048
1532.38,-13.33,279,0.006928851,0.17382812,0.65773535,-0.017224738,0.014669217,0.8840781003236771,759,97152,766.598358622,194304
1532.38,-13.33,275,0.009944599,0.21484375,0.6255324,-0.023736637,0.010541698,0.9150947108864784,760,97280,767.5266581559999,194560
1532.38,-13.33,236,0.00911887,0.22070312,0.6883756,-0.01853809,0.033565417,0.7545361220836639,761,97408,768.6106621220001,194816
1532.38,-13.33,186,0.0085037155,0.19628906,0.681613,-0.02156489,0.009338743,0.9332310408353806,762,97536,769.981227111,195072
1532.38,-13.33,203,0.012395762,0.21191406,0.6802094,-0.018044472,0.07123392,0.35792076587677,763,97664,771.239284542,195328
1542.5,-13.2,281,0.012173738,0.21777344,0.74576396,-0.020333178,0.048577372,0.48462897539138794,764,97792,772.1488656910001,195584
1542.5,-13.2,287,0.00894578,0.24707031,0.688413,-0.023808803,0.01450808,0.8712177276611328,765,97920,773.0408160500001,195840
1542.5,-13.2,274,0.00895731,0.20703125,0.6832449,-0.01814321,0.023684772,0.8109374493360519,766,98048,773.9725636339999,196096
1542.5,-13.2,274,0.008084065,0.24707031,0.71917677,-0.023345595,0.016054038,0.8541329801082611,767,98176,774.9046311,196352
1542.5,-13.2,277,0.008757873,0.22167969,0.7406104,-0.023994585,0.023248363,0.7233460545539856,768,98304,775.826029869,196608
1542.5,-13.2,281,0.012200352,0.19628906,0.7055921,-0.018219475,0.053599663,0.4665371775627136,769,98432,776.736754996,196864
1542.5,-13.2,280,0.008200961,0.20410156,0.75881326,-0.021191005,0.0211149,0.7411588728427887,770,98560,777.6483287880001,197120
1554.24,-13.04,271,0.01131422,0.22167969,0.7305039,-0.01885588,0.016103733,0.8676447868347168,771,98688,778.592724117,197376
1554.24,-13.04,274,0.010217186,0.20019531,0.78761667,-0.017146472,0.03031687,0.5283473432064056,772,98816,779.5264261100001,197632
1554.24,-13.04,277,0.009412227,0.20214844,0.76112723,-0.022471897,0.025274841,0.7296510338783264,773,98944,780.44934397,197888
1554.24,-13.04,234,0.009554573,0.171875,0.80709326,-0.01612754,0.05610559,0.384726345539093,774,99072,781.542121014,198144
1554.24,-13.04,190,0.009199526,0.22949219,0.7501972,-0.024283445,0.017843107,0.8590701073408127,775,99200,782.8858622390001,198400
1554.24,-13.04,204,0.0114259,0.234375,0.7332658,-0.019748278,0.02581391,0.7133340239524841,776,99328,784.140017965,198656
1554.24,-13.04,293,0.00958614,0.16992188,0.7352047,-0.016760482,0.051498,0.5134894549846649,777,99456,785.0134807490001,198912
1563.64,-12.97,274,0.011470371,0.22558594,0.77391094,-0.023377392,0.015799602,0.8679359406232834,778,99584,785.9451567650001,199168
1563.64,-12.97,280,0.011738757,0.21777344,0.7873559,-0.018994743,0.033076983,0.7537381947040558,779,99712,786.857759669,199424
1563.64,-12.97,281,0.010688694,0.203125,0.7170951,-0.016436558,0.030417379,0.776831641793251,780,99840,787.766674625,199680
1563.64,-12.97,279,0.009958607,0.17578125,0.7194564,-0.020089531,0.013046046,0.9028022959828377,781,99968,788.682772717,199936
1563.64,-12.97,281,0.009539396,0.26367188,0.687556,-0.022521408,0.016791094,0.8678119480609894,782,100096,789.593354206,200192
1563.64,-12.97,278,0.012296278,0.19824219,0.64553106,-0.021900916,0.012915038,0.9077218398451805,783,100224,790.5146430760001,200448
1563.64,-12.97,282,0.014046233,0.2783203,0.6437142,-0.021794574,0.014479181,0.9090510532259941,784,100352,791.4226191519999,200704
1563.64,-12.97,290,0.014059356,0.27734375,0.68950975,-0.015652375,0.042197216,0.636914849281311,785,100480,792.3040965739999,200960
1563.64,-12.97,287,0.0119814975,0.17871094,0.6109964,-0.019757329,0.025674522,0.812831699848175,786,100608,793.194161376,201216
1576.4,-12.81,246,0.013095824,0.22363281,0.8216896,-0.019700294,0.031047152,0.4096110463142395,787,100736,794.2350731910001,201472
1576.4,-12.81,190,0.0106627215,0.22363281,0.71192205,-0.021178637,0.026616989,0.7893960326910019,788,100864,795.5825568780001,201728
1576.4,-12.81,202,0.00901713,0.19433594,0.6929653,-0.019170709,0.054563772,0.47973567247390747,789,100992,796.8488094070001,201984
1576.4,-12.81,291,0.006499374,0.203125,0.7420795,-0.017142942,0.034501307,0.7179379761219025,790,101120,797.7276328370001,202240
1576.4,-12.81,277,0.008949349,0.20703125,0.69817376,-0.024608595,0.039716616,0.5975144803524017,791,101248,798.649732613,202496
1585.84,-12.69,280,0.00796832,0.20996094,0.7146433,-0.02171344,0.02270082,0.8078716695308685,792,101376,799.561587382,202752
1585.84,-12.69,275,0.009987482,0.22070312,0.73199224,-0.022524493,0.03988266,0.6287674903869629,793,101504,800.4911234379999,203008
1585.84,-12.69,274,0.009162405,0.21972656,0.7415695,-0.014733946,0.035255715,0.7268059849739075,794,101632,801.4233369200001,203264
1585.84,-12.69,285,0.010238396,0.19726562,0.7043874,-0.021187441,0.038933042,0.7323030829429626,795,101760,802.320096053,203520
1585.84,-12.69,281,0.008350358,0.21679688,0.7457496,-0.02258437,0.017837651,0.8392024636268616,796,101888,803.2291756239999,203776
1585.84,-12.69,279,0.009614765,0.17480469,0.71174157,-0.016246371,0.041030638,0.6819450855255127,797,102016,804.145387478,204032
1585.84,-12.69,277,0.007979251,0.24023438,0.68379,-0.020659702,0.015871737,0.8843102529644966,798,102144,805.0669483300001,204288
1585.84,-12.69,289,0.010479316,0.22851562,0.728752,-0.018698957,0.016339319,0.8631869405508041,799,102272,805.9527789460001,204544
1585.84,-12.69,256,0.015479788,0.24804688,0.81748044,-0.022320798,0.08614106,0.16757464408874512,800,102400,806.9520283900001,204800
1585.84,-12.69,188,0.007499877,0.171875,0.6644432,-0.015769703,0.03341399,0.7515807896852493,801,102528,808.311711264,205056
1596.63,-12.59,187,0.008985821,0.24511719,0.8008697,-0.019971985,0.01689512,0.794979453086853,802,102656,809.6789631480001,205312
1596.63,-12.59,274,0.009261942,0.23730469,0.7592111,-0.022512306,0.04120816,0.5644485652446747,803,102784,810.613024906,205568
1596.63,-12.59,269,0.007972881,0.21582031,0.81323254,-0.019465385,0.054823197,0.24197077751159668,804,102912,811.562522552,205824
1596.63,-12.59,269,0.0070579317,0.19335938,0.84403145,-0.023902701,0.038056627,0.6197993755340576,805,103040,812.5141919340001,206080
1596.63,-12.59,286,0.007325829,0.21679688,0.81888187,-0.019998834,0.041783325,0.5834060609340668,806,103168,813.408534941,206336
1596.63,-12.59,287,0.009654843,0.22558594,0.71732086,-0.024363356,0.03981701,0.5932930111885071,807,103296,814.2991455670001,206592
1607.94,-12.46,281,0.015148653,0.25,0.78847855,-0.02359398,0.030608112,0.34235984086990356,808,103424,815.20755532,206848
1607.94,-12.46,283,0.007825658,0.19824219,0.80144405,-0.022917166,0.021007694,0.8473465293645859,809,103552,816.11200272,207104
1607.94,-12.46,280,0.008443855,0.23339844,0.80240107,-0.026546298,0.03828884,0.5451107323169708,810,103680,817.024861444,207360
1607.94,-12.46,287,0.012731658,0.23144531,0.7689896,-0.02496278,0.039744277,0.6703829169273376,811,103808,817.9163930740001,207616
1607.94,-12.46,282,0.0066533918,0.18945312,0.8731706,-0.015889067,0.025568306,0.766426756978035,812,103936,818.824401636,207872
1607.94,-12.46,233,0.009137566,0.20507812,0.7304311,-0.022075573,0.043698814,0.5983328521251678,813,104064,819.9211804260001,208128
1607.94,-12.46,181,0.006845297,0.2109375,0.980231,-0.018626614,0.032491267,0.6511715054512024,814,104192,821.3313142520001,208384
1616.72,-12.37,188,0.008863302,0.25,0.8939827,-0.019244228,0.055320166,0.581170529127121,815,104320,822.688573872,208640
1616.72,-12.37,280,0.010703866,0.27148438,0.81974256,-0.024276523,0.023695871,0.8234270364046097,816,104448,823.601615567,208896
1616.72,-12.37,278,0.0093890065,0.23144531,0.8252753,-0.020015204,0.03282454,0.5412412583827972,817,104576,824.521396587,209152
1616.72,-12.37,274,0.008098842,0.24121094,0.87341595,-0.025041347,0.05555192,0.05226379632949829,818,104704,825.4528896080001,209408
1616.72,-12.37,288,0.009715557,0.23925781,0.7960476,-0.025872739,0.033635948,0.6868423223495483,819,104832,826.340172445,209664
1616.72,-12.37,287,0.009111439,0.21582031,0.8669355,-0.021952536,0.03216241,0.43868184089660645,820,104960,827.2316331300001,209920
1622.86,-12.32,286,0.011580276,0.22558594,0.7785548,-0.023840439,0.019227395,0.6576976478099823,821,105088,828.1270333090001,210176
1622.86,-12.32,292,0.010086713,0.24707031,0.76431966,-0.021879405,0.049457394,0.6109259128570557,822,105216,829.0018592040001,210432
1622.86,-12.32,288,0.009827727,0.23242188,0.7193757,-0.026266696,0.027640728,0.8022773563861847,823,105344,829.8912125270001,210688
1622.86,-12.32,286,0.00859073,0.203125,0.6860697,-0.02141874,0.013275069,0.9075154215097427,824,105472,830.786083364,210944
1622.86,-12.32,269,0.008658016,0.22265625,0.68526024,-0.017677888,0.013361486,0.9188831746578217,825,105600,831.7356408200001,211200
1622.86,-12.32,251,0.008005148,0.20410156,0.7497375,-0.020701846,0.022544198,0.8627835363149643,826,105728,832.7543654890001,211456
1622.86,-12.32,183,0.012624912,0.17675781,0.7347978,-0.017826844,0.03902608,0.6993310749530792,827,105856,834.1521889200001,211712
1622.86,-12.32,191,0.008056176,0.21679688,0.70661956,-0.0208053,0.015138196,0.9139576926827431,828,105984,835.487782469,211968
1632.52,-12.22,260,0.012389522,0.25097656,0.8072558,-0.019461589,0.045113318,0.2540801763534546,829,106112,836.470710839,212224
1632.52,-12.22,284,0.015115503,0.28027344,0.77378905,-0.022130707,0.06769593,0.3666243553161621,830,106240,837.369459714,212480
1632.52,-12.22,282,0.013568653,0.24707031,0.7415944,-0.02149581,0.019066289,0.8818951100111008,831,106368,838.276099532,212736
1632.52,-12.22,268,0.009075042,0.21386719,0.7928884,-0.024086209,0.018335558,0.7566474080085754,832,106496,839.2288163160001,212992
1632.52,-12.22,289,0.010773874,0.21679688,0.6932608,-0.020489587,0.013488213,0.8969419300556183,833,106624,840.1130581699999,213248
1632.52,-12.22,290,0.011635676,0.23046875,0.7297774,-0.018368071,0.03337457,0.7029713690280914,834,106752,840.995508598,213504
1632.52,-12.22,284,0.009969636,0.2578125,0.7727796,-0.021947233,0.033325024,0.7656892687082291,835,106880,841.895247655,213760
1632.52,-12.22,287,0.01110508,0.25976562,0.65048814,-0.020264609,0.018876897,0.8655553609132767,836,107008,842.7867723229999,214016
1632.52,-12.22,280,0.014978783,0.22167969,0.7305457,-0.022951005,0.024445457,0.8513043224811554,837,107136,843.6987978270001,214272
1644.01,-12.08,274,0.0116037,0.26953125,0.79104793,-0.025575215,0.042466104,-0.05690300464630127,838,107264,844.632829244,214528
1644.01,-12.08,248,0.010244436,0.2548828,0.67732275,-0.023839403,0.025382819,0.8651786744594574,839,107392,845.6632597360001,214784
1644.01,-12.08,190,0.01595434,0.27539062,0.66477144,-0.02224938,0.015303603,0.8871124982833862,840,107520,847.010945424,215040
1644.01,-12.08,196,0.010073237,0.26171875,0.73671615,-0.022001544,0.019745568,0.8660783916711807,841,107648,848.3123636120001,215296
1644.01,-12.08,267,0.008244127,0.15820312,0.67278504,-0.012326017,0.028826747,0.7833028584718704,842,107776,849.2691338290001,215552
1644.01,-12.08,277,0.009251771,0.22265625,0.82439697,-0.023862125,0.02812529,0.673376590013504,843,107904,850.1935195670001,215808
